Tempo	Posicao
41.0806	0.207
41.1006	0.206
41.1206	0.206
41.1406	0.205
41.1606	0.205
41.1806	0.205
41.2006	0.205
41.2206	0.206
41.2406	0.206
41.2606	0.207
41.2806	0.208
41.3006	0.210
41.3206	0.211
41.3406	0.213
41.3606	0.215
41.3806	0.217
41.4006	0.221
41.4206	0.223
41.4407	0.225
41.4607	0.225
41.4807	0.229
41.5007	0.231
41.5207	0.230
41.5407	0.234
41.5607	0.235
41.5807	0.236
41.6007	0.238
41.6207	0.238
41.6407	0.239
41.6607	0.240
41.6807	0.239
41.7007	0.239
41.7207	0.239
41.7407	0.239
41.7607	0.238
41.7807	0.237
41.8007	0.236
41.8207	0.234
41.8407	0.232
41.8607	0.230
41.8807	0.227
41.9007	0.225
41.9207	0.225
41.9406	0.221
41.9606	0.222
41.9806	0.217
42.0006	0.215
42.0206	0.213
42.0406	0.212
42.0606	0.211
42.0806	0.209
42.1006	0.208
42.1206	0.207
42.1406	0.206
42.1606	0.206
42.1806	0.206
42.2006	0.205
42.2206	0.206
42.2406	0.206
42.2606	0.207
42.2806	0.207
42.3006	0.209
42.3206	0.210
42.3406	0.211
42.3606	0.212
42.3806	0.214
42.4006	0.217
42.4206	0.220
42.4406	0.220
42.4606	0.221
42.4807	0.226
42.5007	0.227
42.5207	0.229
42.5407	0.230
42.5607	0.230
42.5807	0.234
42.6007	0.235
42.6207	0.236
42.6407	0.236
42.6607	0.238
42.6807	0.238
42.7007	0.239
42.7207	0.238
42.7407	0.238
42.7607	0.238
42.7807	0.237
42.8007	0.235
42.8207	0.235
42.8407	0.235
42.8607	0.233
42.8807	0.231
42.9007	0.229
42.9207	0.227
42.9407	0.227
42.9607	0.225
42.9807	0.224
43.0006	0.220
43.0206	0.218
43.0406	0.216
43.0606	0.215
43.0806	0.213
43.1006	0.212
43.1206	0.211
