Tempo	Posicao
7.1006	0.217
7.1206	0.216
7.1406	0.216
7.1606	0.217
7.1806	0.218
7.2006	0.219
7.2206	0.220
7.2406	0.221
7.2607	0.224
7.2807	0.225
7.3007	0.227
7.3207	0.227
7.3407	0.226
7.3607	0.229
7.3807	0.229
7.4007	0.227
7.4207	0.229
7.4407	0.228
7.4607	0.227
7.4807	0.229
7.5007	0.226
7.5207	0.228
7.5407	0.225
7.5606	0.223
7.5806	0.223
7.6006	0.221
7.6206	0.220
7.6406	0.219
7.6606	0.220
7.6806	0.217
7.7006	0.216
7.7206	0.216
7.7406	0.215
7.7606	0.215
7.7806	0.215
7.8006	0.215
7.8206	0.215
7.8406	0.216
7.8606	0.216
7.8806	0.217
7.9006	0.217
7.9206	0.219
7.9406	0.220
7.9606	0.222
7.9807	0.224
8.0007	0.224
8.0207	0.224
8.0407	0.227
8.0607	0.228
8.0807	0.227
8.1007	0.227
8.1207	0.229
8.1407	0.227
8.1607	0.229
8.1807	0.230
8.2007	0.229
8.2207	0.227
8.2407	0.226
8.2607	0.227
8.2807	0.224
8.3006	0.223
8.3206	0.223
8.3406	0.221
8.3606	0.220
8.3806	0.220
8.4006	0.218
8.4206	0.217
8.4406	0.217
8.4606	0.215
8.4806	0.215
8.5006	0.214
8.5206	0.214
8.5406	0.215
8.5606	0.215
8.5806	0.215
8.6006	0.216
8.6206	0.217
8.6406	0.217
8.6606	0.219
8.6806	0.220
8.7006	0.221
8.7207	0.224
8.7407	0.225
8.7607	0.224
8.7807	0.225
8.8007	0.228
8.8207	0.229
8.8407	0.230
8.8607	0.228
8.8807	0.230
8.9007	0.228
8.9207	0.229
8.9407	0.230
8.9607	0.229
8.9807	0.229
9.0007	0.228
9.0207	0.227
9.0406	0.224
9.0606	0.223
9.0806	0.221
9.1006	0.220
9.1206	0.219
9.1406	0.218
9.1606	0.217
9.1806	0.216
9.2006	0.216
9.2206	0.215
9.2406	0.215
9.2606	0.215
9.2806	0.215
9.3006	0.215
9.3206	0.216
9.3406	0.216
9.3606	0.216
9.3806	0.218
9.4006	0.218
9.4206	0.220
9.4406	0.220
9.4606	0.222
9.4806	0.223
9.5007	0.224
9.5207	0.225
9.5407	0.228
9.5607	0.227
9.5807	0.227
9.6007	0.229
9.6207	0.229
9.6407	0.227
9.6607	0.229
9.6807	0.227
9.7007	0.228
9.7207	0.228
9.7407	0.225
9.7607	0.226
9.7806	0.223
9.8006	0.223
9.8206	0.221
9.8406	0.221
9.8606	0.219
9.8806	0.218
9.9006	0.217
9.9206	0.217
9.9406	0.216
9.9606	0.216
9.9806	0.215
10.0006	0.215
10.0206	0.216
10.0406	0.215
10.0606	0.216
10.0806	0.216
10.1006	0.217
10.1206	0.218
10.1406	0.219
10.1606	0.220
10.1806	0.221
10.2006	0.222
10.2206	0.223
10.2407	0.226
10.2607	0.227
10.2807	0.226
10.3007	0.228
10.3207	0.227
10.3407	0.227
10.3607	0.229
10.3807	0.227
10.4007	0.229
10.4207	0.229
10.4407	0.227
10.4607	0.228
10.4807	0.225
10.5007	0.224
10.5207	0.225
10.5406	0.222
10.5606	0.221
10.5806	0.220
10.6006	0.219
10.6206	0.219
10.6406	0.217
10.6606	0.216
10.6806	0.217
10.7006	0.215
10.7206	0.215
10.7406	0.215
10.7606	0.215
10.7806	0.215
10.8006	0.216
10.8206	0.217
10.8406	0.217
10.8606	0.218
10.8806	0.219
10.9006	0.220
10.9206	0.222
10.9407	0.224
10.9607	0.224
10.9807	0.226
11.0007	0.227
11.0207	0.228
11.0407	0.229
11.0607	0.229
11.0807	0.229
11.1007	0.229
11.1207	0.229
11.1407	0.228
11.1607	0.229
11.1807	0.228
11.2007	0.228
11.2207	0.227
11.2407	0.224
11.2606	0.224
11.2806	0.223
11.3006	0.221
11.3206	0.220
11.3406	0.219
11.3606	0.218
11.3806	0.217
11.4006	0.216
11.4206	0.217
11.4406	0.215
11.4606	0.215
11.4806	0.217
11.5006	0.215
11.5206	0.215
11.5406	0.216
11.5606	0.216
11.5806	0.217
11.6006	0.218
11.6206	0.221
11.6406	0.220
11.6606	0.222
11.6807	0.224
11.7006	0.223
11.7207	0.224
11.7407	0.227
11.7607	0.228
11.7807	0.226
11.8007	0.227
11.8207	0.227
11.8407	0.228
11.8607	0.227
11.8807	0.228
11.9007	0.227
11.9207	0.229
11.9407	0.227
11.9607	0.227
11.9807	0.226
12.0007	0.224
12.0206	0.222
12.0406	0.221
12.0606	0.220
12.0806	0.219
12.1006	0.218
12.1206	0.219
12.1406	0.217
12.1606	0.217
12.1806	0.215
12.2006	0.215
12.2206	0.216
12.2406	0.215
12.2606	0.216
12.2806	0.216
12.3006	0.216
12.3206	0.217
12.3406	0.218
12.3606	0.221
12.3806	0.220
12.4006	0.221
12.4206	0.222
12.4406	0.223
12.4607	0.225
12.4807	0.227
12.5007	0.228
12.5207	0.228
12.5407	0.228
12.5607	0.229
12.5807	0.227
12.6007	0.228
12.6207	0.227
12.6407	0.227
12.6607	0.228
12.6807	0.228
12.7007	0.226
12.7206	0.223
12.7406	0.223
12.7606	0.222
12.7806	0.223
12.8006	0.220
12.8206	0.219
12.8406	0.218
12.8606	0.217
12.8806	0.216
12.9006	0.216
12.9206	0.216
12.9406	0.216
12.9606	0.215
12.9806	0.218
13.0006	0.216
13.0206	0.216
13.0406	0.217
13.0606	0.218
13.0806	0.219
13.1006	0.220
13.1206	0.220
13.1406	0.223
13.1607	0.224
13.1807	0.224
13.2007	0.224
13.2207	0.225
13.2407	0.228
13.2607	0.229
13.2807	0.229
13.3007	0.227
13.3207	0.227
13.3407	0.228
13.3607	0.227
13.3807	0.227
13.4007	0.228
13.4207	0.228
13.4407	0.224
13.4606	0.223
13.4807	0.224
13.5006	0.221
13.5206	0.220
13.5406	0.219
13.5606	0.219
13.5806	0.217
13.6006	0.217
13.6206	0.216
13.6406	0.216
13.6606	0.216
13.6806	0.215
13.7006	0.215
13.7206	0.215
13.7406	0.216
13.7606	0.216
13.7806	0.217
13.8006	0.218
13.8206	0.220
13.8406	0.219
13.8606	0.223
13.8806	0.223
13.9007	0.224
13.9206	0.224
13.9407	0.226
13.9607	0.227
13.9807	0.228
14.0007	0.227
14.0207	0.227
14.0407	0.229
14.0607	0.227
14.0807	0.228
14.1007	0.229
14.1207	0.229
14.1407	0.228
14.1607	0.227
14.1807	0.224
14.2007	0.225
14.2207	0.225
14.2406	0.222
14.2606	0.220
14.2806	0.219
14.3006	0.219
14.3206	0.217
14.3406	0.217
14.3606	0.216
14.3806	0.216
14.4006	0.215
14.4206	0.215
14.4406	0.215
14.4606	0.216
14.4806	0.216
14.5006	0.216
14.5206	0.219
14.5406	0.218
14.5606	0.218
14.5806	0.220
14.6006	0.220
14.6206	0.223
14.6406	0.224
14.6607	0.225
14.6807	0.224
14.7007	0.225
14.7207	0.228
14.7407	0.228
14.7607	0.228
14.7807	0.227
14.8007	0.227
14.8207	0.227
14.8407	0.229
14.8607	0.228
14.8807	0.228
14.9007	0.227
14.9207	0.224
14.9407	0.224
14.9606	0.223
14.9806	0.223
15.0006	0.221
15.0206	0.221
15.0406	0.219
15.0606	0.220
15.0806	0.217
15.1006	0.217
15.1206	0.216
15.1406	0.216
15.1606	0.216
15.1806	0.216
15.2006	0.218
15.2206	0.217
15.2406	0.217
15.2606	0.218
15.2806	0.218
15.3006	0.221
15.3206	0.220
15.3406	0.221
15.3606	0.224
15.3806	0.224
15.4007	0.225
15.4207	0.224
15.4407	0.227
15.4607	0.228
15.4807	0.228
15.5007	0.227
15.5207	0.227
15.5407	0.229
15.5607	0.226
15.5807	0.228
15.6007	0.228
15.6207	0.227
15.6407	0.225
15.6606	0.223
15.6806	0.223
15.7007	0.224
15.7206	0.223
15.7406	0.220
15.7606	0.221
15.7806	0.218
15.8006	0.218
15.8206	0.217
15.8406	0.216
15.8606	0.216
15.8806	0.216
15.9006	0.215
15.9206	0.216
15.9406	0.216
15.9606	0.216
15.9806	0.217
16.0006	0.217
16.0206	0.220
16.0406	0.220
16.0606	0.222
16.0806	0.221
16.1006	0.222
16.1206	0.223
16.1407	0.224
16.1607	0.225
16.1807	0.227
16.2007	0.226
16.2207	0.229
16.2407	0.229
16.2607	0.227
16.2807	0.228
16.3007	0.227
16.3207	0.228
16.3407	0.227
16.3607	0.228
16.3807	0.226
16.4007	0.224
16.4206	0.223
16.4406	0.223
16.4606	0.222
16.4806	0.220
16.5006	0.221
16.5206	0.218
16.5406	0.217
16.5606	0.216
16.5806	0.216
16.6006	0.216
16.6206	0.216
16.6406	0.215
16.6606	0.216
16.6806	0.216
16.7006	0.216
16.7206	0.217
16.7406	0.218
16.7606	0.218
16.7806	0.220
16.8006	0.221
16.8206	0.221
16.8406	0.224
16.8607	0.225
16.8807	0.224
16.9007	0.225
16.9207	0.227
16.9407	0.228
16.9607	0.228
16.9807	0.229
17.0007	0.229
17.0207	0.229
17.0407	0.227
17.0607	0.228
17.0807	0.228
17.1007	0.227
17.1207	0.227
17.1407	0.226
17.1607	0.225
17.1806	0.222
17.2006	0.221
17.2206	0.220
17.2406	0.219
17.2606	0.221
17.2806	0.218
17.3006	0.217
17.3206	0.217
17.3406	0.216
17.3606	0.216
17.3806	0.216
17.4006	0.216
17.4206	0.216
17.4406	0.216
17.4606	0.217
17.4806	0.218
17.5006	0.218
17.5206	0.220
17.5406	0.220
17.5606	0.221
17.5807	0.224
17.6007	0.225
17.6207	0.225
17.6407	0.226
17.6607	0.225
17.6807	0.228
17.7007	0.228
17.7207	0.228
17.7407	0.228
17.7607	0.228
17.7807	0.228
17.8007	0.226
17.8207	0.228
17.8407	0.227
17.8607	0.226
17.8807	0.224
17.9006	0.222
17.9206	0.222
17.9406	0.221
17.9606	0.220
17.9806	0.219
18.0006	0.220
18.0206	0.217
18.0406	0.217
18.0606	0.216
18.0806	0.216
18.1006	0.216
18.1206	0.216
18.1406	0.216
18.1606	0.216
18.1806	0.217
18.2006	0.218
18.2206	0.218
18.2406	0.219
18.2606	0.222
18.2806	0.221
18.3006	0.223
18.3207	0.224
18.3407	0.225
18.3607	0.224
18.3807	0.225
18.4007	0.227
18.4207	0.228
18.4407	0.228
18.4607	0.229
18.4807	0.228
18.5007	0.228
18.5207	0.228
18.5407	0.226
18.5607	0.227
18.5807	0.227
18.6007	0.226
18.6207	0.225
18.6407	0.225
18.6606	0.221
18.6806	0.220
18.7006	0.219
18.7206	0.219
18.7406	0.218
18.7606	0.217
18.7806	0.217
18.8006	0.216
18.8206	0.216
18.8406	0.217
18.8606	0.216
18.8806	0.216
18.9006	0.217
18.9206	0.217
18.9406	0.217
18.9606	0.218
18.9806	0.219
19.0006	0.222
19.0206	0.220
19.0406	0.223
19.0606	0.223
19.0807	0.224
19.1007	0.226
19.1207	0.227
19.1407	0.227
19.1607	0.228
19.1807	0.228
19.2007	0.226
19.2207	0.228
19.2407	0.226
19.2607	0.228
19.2807	0.228
19.3007	0.228
19.3207	0.225
19.3407	0.226
19.3606	0.223
19.3806	0.222
19.4006	0.221
19.4206	0.221
19.4406	0.220
19.4606	0.219
19.4806	0.219
19.5006	0.217
19.5206	0.217
19.5406	0.217
19.5606	0.216
19.5806	0.216
19.6006	0.216
19.6206	0.216
19.6406	0.216
19.6606	0.217
19.6806	0.219
19.7006	0.218
19.7206	0.219
19.7406	0.221
19.7606	0.221
19.7806	0.223
19.8007	0.224
19.8206	0.223
19.8407	0.226
19.8607	0.226
19.8807	0.225
19.9007	0.228
19.9207	0.228
19.9407	0.228
19.9607	0.228
19.9807	0.228
20.0007	0.228
20.0207	0.228
20.0407	0.227
20.0607	0.225
20.0807	0.225
20.1006	0.223
20.1206	0.222
20.1406	0.223
20.1606	0.220
20.1806	0.219
20.2006	0.219
20.2206	0.218
20.2406	0.217
20.2606	0.217
20.2806	0.217
20.3006	0.216
20.3206	0.217
20.3406	0.216
20.3606	0.217
20.3806	0.219
20.4006	0.219
20.4206	0.218
20.4406	0.218
20.4606	0.220
20.4806	0.221
20.5006	0.221
20.5206	0.223
20.5407	0.225
20.5607	0.225
20.5806	0.224
20.6007	0.225
20.6207	0.228
20.6407	0.227
20.6607	0.228
20.6807	0.229
20.7007	0.228
20.7207	0.228
20.7407	0.228
20.7607	0.227
20.7807	0.225
20.8007	0.224
20.8206	0.223
20.8406	0.223
20.8606	0.223
20.8806	0.221
20.9006	0.220
20.9206	0.219
20.9406	0.218
20.9606	0.218
20.9806	0.217
21.0006	0.216
21.0206	0.216
21.0406	0.218
21.0606	0.216
21.0806	0.216
21.1006	0.216
21.1206	0.217
21.1406	0.217
21.1606	0.218
21.1806	0.221
21.2006	0.222
21.2206	0.220
21.2406	0.221
21.2607	0.224
21.2806	0.223
21.3007	0.224
21.3207	0.224
21.3407	0.227
21.3607	0.228
21.3807	0.229
21.4007	0.228
21.4207	0.228
21.4407	0.228
21.4607	0.228
21.4807	0.226
21.5007	0.228
21.5207	0.227
21.5407	0.226
21.5607	0.224
21.5807	0.225
21.6006	0.223
21.6206	0.221
21.6406	0.220
21.6606	0.219
21.6806	0.218
21.7006	0.218
21.7206	0.217
21.7406	0.217
21.7606	0.216
21.7806	0.216
21.8006	0.216
21.8206	0.216
21.8406	0.217
21.8606	0.217
21.8806	0.217
21.9006	0.218
21.9206	0.218
21.9406	0.220
21.9606	0.221
21.9806	0.223
22.0006	0.223
22.0207	0.224
22.0406	0.224
22.0607	0.225
22.0807	0.227
22.1007	0.227
22.1207	0.228
22.1407	0.228
22.1607	0.228
22.1807	0.227
22.2007	0.228
22.2207	0.228
22.2407	0.227
22.2607	0.227
22.2807	0.224
22.3007	0.225
22.3207	0.224
22.3407	0.224
22.3606	0.221
22.3806	0.220
22.4006	0.220
22.4206	0.220
22.4406	0.218
22.4606	0.217
22.4806	0.217
22.5006	0.217
22.5206	0.217
22.5406	0.216
22.5606	0.217
22.5806	0.217
22.6006	0.217
22.6206	0.219
22.6406	0.219
22.6606	0.219
22.6806	0.221
22.7006	0.220
22.7206	0.221
22.7407	0.224
22.7606	0.223
22.7806	0.223
22.8007	0.224
22.8207	0.227
22.8407	0.225
22.8607	0.228
22.8807	0.226
22.9007	0.228
22.9207	0.227
22.9407	0.228
22.9607	0.227
22.9807	0.225
23.0007	0.225
23.0207	0.224
23.0406	0.223
23.0606	0.223
23.0806	0.223
23.1006	0.220
23.1206	0.220
23.1406	0.221
23.1606	0.218
23.1806	0.218
23.2006	0.217
23.2206	0.217
23.2406	0.217
23.2606	0.216
23.2806	0.217
23.3006	0.217
23.3206	0.217
23.3406	0.217
23.3606	0.218
23.3806	0.218
23.4006	0.221
23.4206	0.220
23.4406	0.221
23.4606	0.224
23.4807	0.224
23.5007	0.225
23.5207	0.226
23.5407	0.227
23.5607	0.227
23.5807	0.228
23.6007	0.228
23.6207	0.228
23.6407	0.228
23.6607	0.228
23.6807	0.228
23.7007	0.227
23.7207	0.225
23.7407	0.224
23.7607	0.224
23.7807	0.225
23.8006	0.223
23.8206	0.223
23.8406	0.220
23.8606	0.219
23.8806	0.221
23.9006	0.218
23.9206	0.217
23.9406	0.217
23.9606	0.217
23.9806	0.216
24.0006	0.216
24.0206	0.216
24.0406	0.216
24.0606	0.217
24.0806	0.217
24.1006	0.218
24.1206	0.218
24.1406	0.221
24.1606	0.220
24.1806	0.220
24.2006	0.222
24.2206	0.222
24.2407	0.225
24.2607	0.224
24.2807	0.225
24.3007	0.227
24.3207	0.228
24.3407	0.228
24.3607	0.228
24.3807	0.226
24.4007	0.228
24.4207	0.225
24.4407	0.227
24.4607	0.227
24.4807	0.224
24.5007	0.224
24.5207	0.224
24.5406	0.222
24.5606	0.222
24.5806	0.221
24.6006	0.219
24.6206	0.219
24.6406	0.220
24.6606	0.218
24.6806	0.217
24.7006	0.217
24.7206	0.217
24.7406	0.216
24.7606	0.217
24.7806	0.217
24.8006	0.217
24.8206	0.218
24.8406	0.218
24.8606	0.219
24.8806	0.219
24.9006	0.220
24.9206	0.221
24.9406	0.224
24.9607	0.224
24.9806	0.223
25.0007	0.225
25.0207	0.226
25.0407	0.227
25.0607	0.225
25.0807	0.228
25.1007	0.228
25.1207	0.228
25.1407	0.227
25.1607	0.227
25.1807	0.227
25.2007	0.226
25.2207	0.225
25.2406	0.223
25.2607	0.224
25.2807	0.224
25.3006	0.222
25.3206	0.220
25.3406	0.219
25.3606	0.221
25.3806	0.218
25.4006	0.218
25.4206	0.217
25.4406	0.217
25.4606	0.217
25.4806	0.217
25.5006	0.217
25.5206	0.217
25.5406	0.217
25.5606	0.218
25.5806	0.218
25.6006	0.220
25.6206	0.220
25.6406	0.221
25.6606	0.223
25.6807	0.225
25.7007	0.224
25.7206	0.223
25.7407	0.224
25.7607	0.225
25.7807	0.225
25.8007	0.228
25.8207	0.227
25.8407	0.228
25.8607	0.228
25.8807	0.225
25.9007	0.227
25.9207	0.224
25.9407	0.224
25.9606	0.223
25.9806	0.223
26.0006	0.223
26.0206	0.221
26.0406	0.220
26.0606	0.220
26.0806	0.219
26.1006	0.218
26.1206	0.218
26.1406	0.217
26.1606	0.217
26.1806	0.217
26.2006	0.216
26.2206	0.217
26.2406	0.217
26.2606	0.217
26.2806	0.217
26.3006	0.218
26.3206	0.218
26.3406	0.221
26.3606	0.220
26.3806	0.221
26.4006	0.223
26.4207	0.224
26.4407	0.225
26.4607	0.224
26.4807	0.226
26.5007	0.227
26.5207	0.227
26.5407	0.228
26.5607	0.228
26.5807	0.227
26.6007	0.228
26.6207	0.225
26.6407	0.227
26.6607	0.225
26.6807	0.224
26.7006	0.224
26.7207	0.225
26.7406	0.223
26.7606	0.223
26.7806	0.220
26.8006	0.220
26.8206	0.219
26.8406	0.219
26.8606	0.220
26.8806	0.217
26.9006	0.217
26.9206	0.216
26.9406	0.216
26.9606	0.217
26.9806	0.219
27.0006	0.217
27.0206	0.219
27.0406	0.218
27.0606	0.218
27.0806	0.221
27.1006	0.220
27.1206	0.220
27.1406	0.222
27.1607	0.224
27.1806	0.224
27.2007	0.225
27.2207	0.224
27.2407	0.226
27.2607	0.227
27.2807	0.227
27.3007	0.228
27.3207	0.227
27.3407	0.228
27.3607	0.228
27.3807	0.227
27.4007	0.225
27.4207	0.226
27.4407	0.224
27.4607	0.225
27.4806	0.222
27.5006	0.221
27.5206	0.220
27.5406	0.220
27.5606	0.222
27.5806	0.221
27.6006	0.218
27.6206	0.218
27.6406	0.217
27.6606	0.217
27.6806	0.217
27.7006	0.217
27.7206	0.217
27.7406	0.217
27.7606	0.218
27.7806	0.218
27.8006	0.219
27.8206	0.219
27.8406	0.220
27.8606	0.221
27.8806	0.222
27.9007	0.224
27.9206	0.223
27.9407	0.225
27.9607	0.224
27.9807	0.225
28.0007	0.227
28.0207	0.228
28.0407	0.227
28.0607	0.227
28.0807	0.228
28.1007	0.227
28.1207	0.227
28.1407	0.224
28.1607	0.226
28.1807	0.225
28.2007	0.224
28.2206	0.223
28.2406	0.221
28.2606	0.220
28.2806	0.221
28.3006	0.219
28.3206	0.220
28.3406	0.218
28.3606	0.217
28.3806	0.217
28.4006	0.217
28.4206	0.217
28.4406	0.217
28.4606	0.218
28.4806	0.217
28.5006	0.218
28.5206	0.220
28.5406	0.220
28.5606	0.220
28.5806	0.221
28.6006	0.223
28.6206	0.223
28.6406	0.223
28.6607	0.225
28.6807	0.224
28.7007	0.224
28.7207	0.227
28.7407	0.227
28.7607	0.228
28.7807	0.228
28.8007	0.226
28.8207	0.227
28.8407	0.227
28.8607	0.227
28.8807	0.225
28.9007	0.225
28.9206	0.223
28.9406	0.222
28.9606	0.224
28.9806	0.221
29.0006	0.220
29.0206	0.222
29.0406	0.219
29.0606	0.218
29.0806	0.217
29.1006	0.217
29.1206	0.217
29.1406	0.217
29.1606	0.217
29.1806	0.217
29.2006	0.217
29.2206	0.217
29.2406	0.218
29.2606	0.218
29.2806	0.219
29.3006	0.220
29.3206	0.222
29.3406	0.221
29.3606	0.221
29.3807	0.225
29.4007	0.224
29.4207	0.225
29.4407	0.226
29.4607	0.227
29.4807	0.227
29.5007	0.227
29.5207	0.228
29.5407	0.227
29.5607	0.228
29.5807	0.227
29.6007	0.224
29.6207	0.226
29.6407	0.224
29.6606	0.223
29.6807	0.224
29.7006	0.224
29.7206	0.221
29.7406	0.220
29.7606	0.222
29.7806	0.219
29.8006	0.219
29.8206	0.218
29.8406	0.217
29.8606	0.217
29.8806	0.217
29.9006	0.217
